place,event_type,model,segment_length,ebr,roc_auc_mse,pr_auc_score,run_id
park,glassbreak,wavenet,4096,-6,0.4703053254246811,0.5829866614558971,4
park,glassbreak,wavenet,4096,0,0.470110531665347,0.5830284366686648,4
park,glassbreak,wavenet,4096,6,0.470466136103067,0.5822251149219171,4
park,gunshot,wavenet,4096,-6,0.4768276453480138,0.5871690020258804,4
park,gunshot,wavenet,4096,0,0.4759023453757567,0.5869607206697731,4
park,gunshot,wavenet,4096,6,0.4765847785774466,0.5863212321011987,4
tram,glassbreak,wavenet,4096,-6,0.4692755233253398,0.5842867959218435,4
tram,glassbreak,wavenet,4096,0,0.4701224486299145,0.5847316143783521,4
tram,glassbreak,wavenet,4096,6,0.471205175061692,0.5852145920499136,4
tram,gunshot,wavenet,4096,-6,0.4763611327400837,0.5880412286029417,4
tram,gunshot,wavenet,4096,0,0.4771910773690129,0.5886190929465956,4
tram,gunshot,wavenet,4096,6,0.4777171271347266,0.5886956059492912,4
bus,glassbreak,wavenet,4096,-6,0.4675514551745432,0.5831498367427429,4
bus,glassbreak,wavenet,4096,0,0.467756567016251,0.5834724920375413,4
bus,glassbreak,wavenet,4096,6,0.4700713755240782,0.5857515380561643,4
bus,gunshot,wavenet,4096,-6,0.4754695431766252,0.5868000157690328,4
bus,gunshot,wavenet,4096,0,0.4755042615611339,0.5869638776809165,4
bus,gunshot,wavenet,4096,6,0.4740561158961612,0.5854085902611271,4
street_traffic,glassbreak,wavenet,4096,-6,0.5305459569056759,0.6595521511457112,0
street_traffic,glassbreak,wavenet,4096,0,0.5315316924160562,0.6611318440588285,0
street_traffic,glassbreak,wavenet,4096,6,0.5304173712418291,0.6598272660098248,0
street_traffic,gunshot,wavenet,4096,-6,0.5229285349213466,0.6479916454107967,0
street_traffic,gunshot,wavenet,4096,0,0.5253247362783688,0.6503777591228994,0
street_traffic,gunshot,wavenet,4096,6,0.5242871915031281,0.6492854447351999,0
street_pedestrian,glassbreak,wavenet,4096,-6,0.5275081194109094,0.6583951800700236,0
